rx_index,time_ns,softOut,rx_bit,tx_bit
27996,28002885000,42,0,0
27997,28003885000,40,0,0
27998,28004885000,-38,1,1
27999,28005885000,38,0,0
28000,28006885000,-38,1,1
28001,28007885000,40,0,0
28002,28008885000,42,0,0
28003,28009885000,-42,1,1
28004,28010885000,-46,1,1
28005,28011885000,-48,1,1
28006,28012885000,-44,1,1
28007,28013885000,-40,1,1
28008,28014885000,42,0,0
28009,28015885000,40,0,0
28010,28016885000,-40,1,1
28011,28017885000,40,0,0
28012,28018885000,40,0,0
28013,28019885000,-38,1,1
28014,28020885000,38,0,0
28015,28021885000,-38,1,1
28016,28022885000,40,0,0
28017,28023885000,40,0,0
28018,28024885000,-40,1,1
28019,28025885000,40,0,0
28020,28026885000,42,0,0
28021,28027885000,-42,1,1
28022,28028885000,-46,1,1
28023,28029885000,-40,1,1
28024,28030885000,42,0,0
28025,28031885000,46,0,0
28026,28032885000,46,0,0
28027,28033885000,40,0,0
28028,28034885000,-38,1,1
28029,28035885000,38,0,0
28030,28036885000,-40,1,1
28031,28037885000,-38,1,1
28032,28038885000,38,0,0
28033,28039885000,-38,1,1
28034,28040885000,40,0,0
28035,28041885000,42,0,0
28036,28042885000,-42,1,1
28037,28043885000,-40,1,1
28038,28044885000,42,0,0
28039,28045885000,46,0,0
28040,28046885000,48,0,0
28041,28047885000,46,0,0
28042,28048885000,40,0,0
28043,28049885000,-40,1,1
28044,28050885000,40,0,0
28045,28051885000,46,0,0
28046,28052885000,48,0,0
28047,28053885000,46,0,0
28048,28054885000,40,0,0
28049,28055885000,-40,1,1
28050,28056885000,40,0,0
28051,28057885000,46,0,0
28052,28058885000,46,0,0
28053,28059885000,42,0,0
28054,28060885000,-42,1,1
28055,28061885000,-46,1,1
28056,28062885000,-46,1,1
28057,28063885000,-44,1,1
28058,28064885000,-40,1,1
28059,28065885000,42,0,0
28060,28066885000,40,0,0
28061,28067885000,-38,1,1
28062,28068885000,38,0,0
28063,28069885000,-40,1,1
28064,28070885000,-46,1,1
28065,28071885000,-48,1,1
28066,28072885000,-44,1,1
28067,28073885000,-38,1,1
28068,28074885000,40,0,0
28069,28075885000,-40,1,1
28070,28076885000,-46,1,1
28071,28077885000,-48,1,1
28072,28078885000,-44,1,1
28073,28079885000,-40,1,1
28074,28080885000,42,0,0
28075,28081885000,46,0,0
28076,28082885000,42,0,0
28077,28083885000,-42,1,1
28078,28084885000,-44,1,1
28079,28085885000,-40,1,1
28080,28086885000,42,0,0
28081,28087885000,42,0,0
28082,28088885000,-42,1,1
28083,28089885000,-44,1,1
28084,28090885000,-40,1,1
28085,28091885000,42,0,0
28086,28092885000,42,0,0
28087,28093885000,-42,1,1
28088,28094885000,-38,1,1
28089,28095885000,38,0,0
28090,28096885000,-38,1,1
28091,28097885000,40,0,0
28092,28098885000,42,0,0
28093,28099885000,-42,1,1
28094,28100885000,-38,1,1
28095,28101885000,38,0,0
28096,28102885000,-38,1,1
28097,28103885000,38,0,0
28098,28104885000,-38,1,1
28099,28105885000,38,0,0
28100,28106885000,-40,1,1
28101,28107885000,-46,1,1
28102,28108885000,-44,1,1
28103,28109885000,-38,1,1
28104,28110885000,38,0,0
28105,28111885000,-38,1,1
28106,28112885000,38,0,0
28107,28113885000,-38,1,1
28108,28114885000,38,0,0
28109,28115885000,-40,1,1
28110,28116885000,-40,1,1
28111,28117885000,42,0,0
28112,28118885000,40,0,0
28113,28119885000,-40,1,1
28114,28120885000,40,0,0
28115,28121885000,42,0,0
28116,28122885000,-42,1,1
28117,28123885000,-40,1,1
28118,28124885000,42,0,0
28119,28125885000,46,0,0
28120,28126885000,42,0,0
28121,28127885000,-42,1,1
28122,28128885000,-40,1,1
28123,28129885000,42,0,0
28124,28130885000,42,0,0
28125,28131885000,-42,1,1
28126,28132885000,-38,1,1
28127,28133885000,40,0,0
28128,28134885000,-40,1,1
28129,28135885000,-44,1,1
28130,28136885000,-38,1,1
28131,28137885000,38,0,0
28132,28138885000,-38,1,1
28133,28139885000,40,0,0
28134,28140885000,46,0,0
28135,28141885000,48,0,0
28136,28142885000,46,0,0
28137,28143885000,42,0,0
28138,28144885000,-42,1,1
28139,28145885000,-46,1,1
28140,28146885000,-46,1,1
28141,28147885000,-44,1,1
28142,28148885000,-38,1,1
28143,28149885000,38,0,0
28144,28150885000,-38,1,1
28145,28151885000,40,0,0
28146,28152885000,46,0,0
28147,28153885000,46,0,0
28148,28154885000,42,0,0
28149,28155885000,-42,1,1
28150,28156885000,-40,1,1
28151,28157885000,42,0,0
28152,28158885000,40,0,0
28153,28159885000,-38,1,1
28154,28160885000,38,0,0
28155,28161885000,-40,1,1
28156,28162885000,-44,1,1
28157,28163885000,-38,1,1
28158,28164885000,38,0,0
28159,28165885000,-38,1,1
28160,28166885000,40,0,0
28161,28167885000,42,0,0
28162,28168885000,-42,1,1
28163,28169885000,-38,1,1
28164,28170885000,38,0,0
28165,28171885000,-38,1,1
28166,28172885000,38,0,0
28167,28173885000,-40,1,1
28168,28174885000,-46,1,1
28169,28175885000,-46,1,1
28170,28176885000,-40,1,1
28171,28177885000,42,0,0
28172,28178885000,46,0,0
28173,28179885000,48,0,0
28174,28180885000,48,0,0
28175,28181885000,46,0,0
28176,28182885000,40,0,0
28177,28183885000,-38,1,1
28178,28184885000,38,0,0
28179,28185885000,-38,1,1
28180,28186885000,40,0,0
28181,28187885000,40,0,0
28182,28188885000,-40,1,1
28183,28189885000,40,0,0
28184,28190885000,46,0,0
28185,28191885000,48,0,0
28186,28192885000,46,0,0
28187,28193885000,40,0,0
28188,28194885000,-38,1,1
28189,28195885000,38,0,0
28190,28196885000,-38,1,1
28191,28197885000,40,0,0
28192,28198885000,42,0,0
28193,28199885000,-42,1,1
28194,28200885000,-46,1,1
28195,28201885000,-46,1,1
28196,28202885000,-38,1,1
28197,28203885000,38,0,0
28198,28204885000,-38,1,1
28199,28205885000,40,0,0
28200,28206885000,46,0,0
28201,28207885000,40,0,0
28202,28208885000,-38,1,1
28203,28209885000,38,0,0
28204,28210885000,-38,1,1
28205,28211885000,38,0,0
28206,28212885000,-40,1,1
28207,28213885000,-38,1,1
28208,28214885000,40,0,0
28209,28215885000,-40,1,1
28210,28216885000,-38,1,1
28211,28217885000,38,0,0
28212,28218885000,-38,1,1
28213,28219885000,40,0,0
28214,28220885000,40,0,0
28215,28221885000,-38,1,1
28216,28222885000,38,0,0
28217,28223885000,-38,1,1
28218,28224885000,38,0,0
28219,28225885000,-38,1,1
28220,28226885000,38,0,0
28221,28227885000,-40,1,1
28222,28228885000,-40,1,1
28223,28229885000,42,0,0
28224,28230885000,40,0,0
28225,28231885000,-40,1,1
28226,28232885000,40,0,0
28227,28233885000,46,0,0
28228,28234885000,46,0,0
28229,28235885000,40,0,0
28230,28236885000,-38,1,1
28231,28237885000,38,0,0
28232,28238885000,-38,1,1
28233,28239885000,40,0,0
28234,28240885000,46,0,0
28235,28241885000,48,0,0
28236,28242885000,48,0,0
28237,28243885000,46,0,0
28238,28244885000,42,0,0
28239,28245885000,-42,1,1
28240,28246885000,-40,1,1
28241,28247885000,42,0,0
28242,28248885000,46,0,0
28243,28249885000,46,0,0
28244,28250885000,42,0,0
28245,28251885000,-42,1,1
28246,28252885000,-46,1,1
28247,28253885000,-48,1,1
28248,28254885000,-44,1,1
28249,28255885000,-40,1,1
28250,28256885000,42,0,0
28251,28257885000,40,0,0
28252,28258885000,-38,1,1
28253,28259885000,38,0,0
28254,28260885000,-40,1,1
28255,28261885000,-40,1,1
28256,28262885000,42,0,0
28257,28263885000,46,0,0
28258,28264885000,48,0,0
28259,28265885000,46,0,0
28260,28266885000,40,0,0
28261,28267885000,-38,1,1
28262,28268885000,38,0,0
28263,28269885000,-38,1,1
28264,28270885000,38,0,0
28265,28271885000,-38,1,1
28266,28272885000,38,0,0
28267,28273885000,-40,1,1
28268,28274885000,-40,1,1
28269,28275885000,42,0,0
28270,28276885000,46,0,0
28271,28277885000,46,0,0
28272,28278885000,40,0,0
28273,28279885000,-40,1,1
28274,28280885000,40,0,0
28275,28281885000,42,0,0
28276,28282885000,-42,1,1
28277,28283885000,-38,1,1
28278,28284885000,38,0,0
28279,28285885000,-38,1,1
28280,28286885000,40,0,0
28281,28287885000,40,0,0
28282,28288885000,-38,1,1
28283,28289885000,38,0,0
28284,28290885000,-38,1,1
28285,28291885000,40,0,0
28286,28292885000,46,0,0
28287,28293885000,46,0,0
28288,28294885000,42,0,0
28289,28295885000,-42,1,1
28290,28296885000,-40,1,1
28291,28297885000,42,0,0
28292,28298885000,46,0,0
28293,28299885000,46,0,0
28294,28300885000,42,0,0
28295,28301885000,-42,1,1
28296,28302885000,-40,1,1
28297,28303885000,42,0,0
28298,28304885000,46,0,0
28299,28305885000,46,0,0
28300,28306885000,42,0,0
28301,28307885000,-42,1,1
28302,28308885000,-38,1,1
28303,28309885000,38,0,0
28304,28310885000,-38,1,1
28305,28311885000,40,0,0
28306,28312885000,40,0,0
28307,28313885000,-38,1,1
28308,28314885000,38,0,0
28309,28315885000,-40,1,1
28310,28316885000,-44,1,1
28311,28317885000,-40,1,1
28312,28318885000,42,0,0
28313,28319885000,42,0,0
28314,28320885000,-42,1,1
28315,28321885000,-38,1,1
28316,28322885000,40,0,0
28317,28323885000,-40,1,1
28318,28324885000,-40,1,1
28319,28325885000,42,0,0
28320,28326885000,40,0,0
28321,28327885000,-40,1,1
28322,28328885000,40,0,0
28323,28329885000,40,0,0
28324,28330885000,-38,1,1
28325,28331885000,38,0,0
28326,28332885000,-40,1,1
28327,28333885000,-40,1,1
28328,28334885000,42,0,0
28329,28335885000,46,0,0
28330,28336885000,42,0,0
28331,28337885000,-42,1,1
28332,28338885000,-46,1,1
28333,28339885000,-44,1,1
28334,28340885000,-38,1,1
28335,28341885000,38,0,0
28336,28342885000,-38,1,1
28337,28343885000,38,0,0
28338,28344885000,-40,1,1
28339,28345885000,-46,1,1
28340,28346885000,-44,1,1
28341,28347885000,-38,1,1
28342,28348885000,40,0,0
28343,28349885000,-40,1,1
28344,28350885000,-46,1,1
28345,28351885000,-38,1,1
28346,28352885000,38,0,0
28347,28353885000,-38,1,1
28348,28354885000,38,0,0
28349,28355885000,-40,1,1
28350,28356885000,-40,1,1
28351,28357885000,42,0,0
28352,28358885000,40,0,0
28353,28359885000,-40,1,1
28354,28360885000,40,0,0
28355,28361885000,42,0,0
28356,28362885000,-42,1,1
28357,28363885000,-46,1,1
28358,28364885000,-40,1,1
28359,28365885000,42,0,0
28360,28366885000,42,0,0
28361,28367885000,-42,1,1
28362,28368885000,-40,1,1
28363,28369885000,42,0,0
28364,28370885000,46,0,0
28365,28371885000,48,0,0
28366,28372885000,46,0,0
28367,28373885000,42,0,0
28368,28374885000,-42,1,1
28369,28375885000,-38,1,1
28370,28376885000,40,0,0
28371,28377885000,-40,1,1
28372,28378885000,-40,1,1
28373,28379885000,42,0,0
28374,28380885000,42,0,0
28375,28381885000,-42,1,1
28376,28382885000,-40,1,1
28377,28383885000,42,0,0
28378,28384885000,40,0,0
28379,28385885000,-40,1,1
28380,28386885000,40,0,0
28381,28387885000,46,0,0
28382,28388885000,40,0,0
28383,28389885000,-40,1,1
28384,28390885000,40,0,0
28385,28391885000,46,0,0
28386,28392885000,42,0,0
28387,28393885000,-42,1,1
28388,28394885000,-40,1,1
28389,28395885000,42,0,0
28390,28396885000,46,0,0
28391,28397885000,46,0,0
28392,28398885000,40,0,0
28393,28399885000,-40,1,1
28394,28400885000,40,0,0
28395,28401885000,46,0,0
28396,28402885000,42,0,0
28397,28403885000,-42,1,1
28398,28404885000,-46,1,1
28399,28405885000,-48,1,1
28400,28406885000,-44,1,1
28401,28407885000,-38,1,1
28402,28408885000,40,0,0
28403,28409885000,-40,1,1
28404,28410885000,-40,1,1
28405,28411885000,42,0,0
28406,28412885000,46,0,0
28407,28413885000,40,0,0
28408,28414885000,-38,1,1
28409,28415885000,38,0,0
28410,28416885000,-38,1,1
28411,28417885000,40,0,0
28412,28418885000,46,0,0
28413,28419885000,48,0,0
28414,28420885000,48,0,0
28415,28421885000,46,0,0
28416,28422885000,42,0,0
28417,28423885000,-42,1,1
28418,28424885000,-40,1,1
28419,28425885000,42,0,0
28420,28426885000,46,0,0
28421,28427885000,42,0,0
28422,28428885000,-42,1,1
28423,28429885000,-38,1,1
28424,28430885000,38,0,0
28425,28431885000,-38,1,1
28426,28432885000,40,0,0
28427,28433885000,46,0,0
28428,28434885000,42,0,0
28429,28435885000,-42,1,1
28430,28436885000,-46,1,1
28431,28437885000,-48,1,1
28432,28438885000,-46,1,1
28433,28439885000,-44,1,1
28434,28440885000,-40,1,1
28435,28441885000,42,0,0
28436,28442885000,40,0,0
28437,28443885000,-40,1,1
28438,28444885000,40,0,0
28439,28445885000,40,0,0
28440,28446885000,-38,1,1
28441,28447885000,38,0,0
28442,28448885000,-38,1,1
28443,28449885000,40,0,0
28444,28450885000,46,0,0
28445,28451885000,40,0,0
28446,28452885000,-40,1,1
28447,28453885000,40,0,0
28448,28454885000,40,0,0
28449,28455885000,-40,1,1
28450,28456885000,40,0,0
28451,28457885000,46,0,0
28452,28458885000,48,0,0
28453,28459885000,48,0,0
28454,28460885000,48,0,0
28455,28461885000,48,0,0
28456,28462885000,48,0,0
28457,28463885000,46,0,0
28458,28464885000,42,0,0
28459,28465885000,-42,1,1
28460,28466885000,-46,1,1
28461,28467885000,-38,1,1
28462,28468885000,40,0,0
28463,28469885000,-40,1,1
28464,28470885000,-44,1,1
28465,28471885000,-40,1,1
28466,28472885000,42,0,0
28467,28473885000,46,0,0
28468,28474885000,40,0,0
28469,28475885000,-38,1,1
28470,28476885000,38,0,0
28471,28477885000,-40,1,1
28472,28478885000,-44,1,1
28473,28479885000,-40,1,1
28474,28480885000,42,0,0
28475,28481885000,46,0,0
28476,28482885000,48,0,0
28477,28483885000,48,0,0
28478,28484885000,46,0,0
28479,28485885000,40,0,0
28480,28486885000,-38,1,1
28481,28487885000,38,0,0
28482,28488885000,-38,1,1
28483,28489885000,38,0,0
28484,28490885000,-38,1,1
28485,28491885000,38,0,0
28486,28492885000,-40,1,1
28487,28493885000,-40,1,1
28488,28494885000,42,0,0
28489,28495885000,46,0,0
28490,28496885000,40,0,0
28491,28497885000,-40,1,1
28492,28498885000,40,0,0
28493,28499885000,46,0,0
28494,28500885000,46,0,0
28495,28501885000,40,0,0
28496,28502885000,-38,1,1
28497,28503885000,38,0,0
28498,28504885000,-40,1,1
28499,28505885000,-46,1,1
28500,28506885000,-46,1,1
28501,28507885000,-38,1,1
28502,28508885000,40,0,0
28503,28509885000,-40,1,1
28504,28510885000,-40,1,1
28505,28511885000,42,0,0
28506,28512885000,46,0,0
28507,28513885000,48,0,0
28508,28514885000,48,0,0
28509,28515885000,48,0,0
28510,28516885000,48,0,0
28511,28517885000,46,0,0
28512,28518885000,42,0,0
28513,28519885000,-42,1,1
28514,28520885000,-46,1,1
28515,28521885000,-40,1,1
28516,28522885000,42,0,0
28517,28523885000,40,0,0
28518,28524885000,-38,1,1
28519,28525885000,38,0,0
28520,28526885000,-40,1,1
28521,28527885000,-46,1,1
28522,28528885000,-46,1,1
28523,28529885000,-44,1,1
28524,28530885000,-40,1,1
28525,28531885000,42,0,0
28526,28532885000,46,0,0
28527,28533885000,48,0,0
28528,28534885000,48,0,0
28529,28535885000,48,0,0
28530,28536885000,48,0,0
28531,28537885000,46,0,0
28532,28538885000,42,0,0
28533,28539885000,-42,1,1
28534,28540885000,-38,1,1
28535,28541885000,38,0,0
28536,28542885000,-38,1,1
28537,28543885000,40,0,0
28538,28544885000,42,0,0
28539,28545885000,-42,1,1
28540,28546885000,-44,1,1
28541,28547885000,-40,1,1
28542,28548885000,42,0,0
28543,28549885000,46,0,0
28544,28550885000,42,0,0
28545,28551885000,-42,1,1
28546,28552885000,-38,1,1
28547,28553885000,40,0,0
28548,28554885000,-40,1,1
28549,28555885000,-46,1,1
28550,28556885000,-46,1,1
28551,28557885000,-38,1,1
28552,28558885000,40,0,0
28553,28559885000,-40,1,1
28554,28560885000,-46,1,1
28555,28561885000,-44,1,1
28556,28562885000,-36,1,1
28557,28563885000,36,0,0
28558,28564885000,-36,1,1
28559,28565885000,40,0,0
28560,28566885000,46,0,0
28561,28567885000,40,0,0
28562,28568885000,-40,1,1
28563,28569885000,40,0,0
28564,28570885000,42,0,0
28565,28571885000,-42,1,1
28566,28572885000,-40,1,1
28567,28573885000,42,0,0
28568,28574885000,46,0,0
28569,28575885000,42,0,0
28570,28576885000,-42,1,1
28571,28577885000,-46,1,1
28572,28578885000,-40,1,1
28573,28579885000,42,0,0
28574,28580885000,46,0,0
28575,28581885000,42,0,0
28576,28582885000,-42,1,1
28577,28583885000,-38,1,1
28578,28584885000,40,0,0
28579,28585885000,-40,1,1
28580,28586885000,-46,1,1
28581,28587885000,-46,1,1
28582,28588885000,-46,1,1
28583,28589885000,-40,1,1
28584,28590885000,42,0,0
28585,28591885000,46,0,0
28586,28592885000,40,0,0
28587,28593885000,-40,1,1
28588,28594885000,40,0,0
28589,28595885000,40,0,0
28590,28596885000,-38,1,1
28591,28597885000,38,0,0
28592,28598885000,-40,1,1
28593,28599885000,-38,1,1
28594,28600885000,40,0,0
28595,28601885000,-40,1,1
28596,28602885000,-40,1,1
28597,28603885000,42,0,0
28598,28604885000,40,0,0
28599,28605885000,-40,1,1
28600,28606885000,40,0,0
28601,28607885000,46,0,0
28602,28608885000,42,0,0
28603,28609885000,-42,1,1
28604,28610885000,-40,1,1
28605,28611885000,42,0,0
28606,28612885000,40,0,0
28607,28613885000,-40,1,1
28608,28614885000,40,0,0
28609,28615885000,46,0,0
28610,28616885000,42,0,0
28611,28617885000,-42,1,1
28612,28618885000,-46,1,1
28613,28619885000,-46,1,1
28614,28620885000,-40,1,1
28615,28621885000,42,0,0
28616,28622885000,46,0,0
28617,28623885000,42,0,0
28618,28624885000,-42,1,1
28619,28625885000,-40,1,1
28620,28626885000,42,0,0
28621,28627885000,46,0,0
28622,28628885000,48,0,0
28623,28629885000,48,0,0
28624,28630885000,48,0,0
28625,28631885000,48,0,0
28626,28632885000,48,0,0
28627,28633885000,48,0,0
28628,28634885000,46,0,0
28629,28635885000,42,0,0
28630,28636885000,-42,1,1
28631,28637885000,-46,1,1
28632,28638885000,-46,1,1
28633,28639885000,-44,1,1
28634,28640885000,-38,1,1
28635,28641885000,40,0,0
28636,28642885000,-40,1,1
28637,28643885000,-40,1,1
28638,28644885000,42,0,0
28639,28645885000,46,0,0
28640,28646885000,40,0,0
28641,28647885000,-38,1,1
28642,28648885000,38,0,0
28643,28649885000,-38,1,1
28644,28650885000,40,0,0
28645,28651885000,42,0,0
28646,28652885000,-42,1,1
28647,28653885000,-40,1,1
28648,28654885000,42,0,0
28649,28655885000,46,0,0
28650,28656885000,40,0,0
28651,28657885000,-40,1,1
28652,28658885000,40,0,0
28653,28659885000,46,0,0
28654,28660885000,40,0,0
28655,28661885000,-40,1,1
28656,28662885000,40,0,0
28657,28663885000,46,0,0
28658,28664885000,46,0,0
28659,28665885000,42,0,0
28660,28666885000,-42,1,1
28661,28667885000,-46,1,1
28662,28668885000,-46,1,1
28663,28669885000,-46,1,1
28664,28670885000,-46,1,1
28665,28671885000,-40,1,1
28666,28672885000,42,0,0
28667,28673885000,46,0,0
28668,28674885000,46,0,0
28669,28675885000,42,0,0
28670,28676885000,-42,1,1
28671,28677885000,-38,1,1
28672,28678885000,40,0,0
28673,28679885000,-40,1,1
28674,28680885000,-46,1,1
28675,28681885000,-46,1,1
28676,28682885000,-40,1,1
28677,28683885000,42,0,0
28678,28684885000,46,0,0
28679,28685885000,42,0,0
28680,28686885000,-42,1,1
28681,28687885000,-38,1,1
28682,28688885000,40,0,0
28683,28689885000,-40,1,1
28684,28690885000,-44,1,1
28685,28691885000,-40,1,1
28686,28692885000,42,0,0
28687,28693885000,42,0,0
28688,28694885000,-42,1,1
28689,28695885000,-40,1,1
28690,28696885000,42,0,0
28691,28697885000,46,0,0
28692,28698885000,42,0,0
28693,28699885000,-42,1,1
28694,28700885000,-40,1,1
28695,28701885000,42,0,0
28696,28702885000,46,0,0
28697,28703885000,46,0,0
28698,28704885000,40,0,0
28699,28705885000,-38,1,1
28700,28706885000,38,0,0
28701,28707885000,-40,1,1
28702,28708885000,-46,1,1
28703,28709885000,-48,1,1
28704,28710885000,-46,1,1
28705,28711885000,-44,1,1
28706,28712885000,-38,1,1
28707,28713885000,40,0,0
28708,28714885000,-40,1,1
28709,28715885000,-38,1,1
28710,28716885000,38,0,0
28711,28717885000,-38,1,1
28712,28718885000,40,0,0
28713,28719885000,42,0,0
28714,28720885000,-42,1,1
28715,28721885000,-46,1,1
28716,28722885000,-46,1,1
28717,28723885000,-46,1,1
28718,28724885000,-46,1,1
28719,28725885000,-38,1,1
28720,28726885000,38,0,0
28721,28727885000,-38,1,1
28722,28728885000,40,0,0
28723,28729885000,46,0,0
28724,28730885000,48,0,0
28725,28731885000,48,0,0
28726,28732885000,48,0,0
28727,28733885000,48,0,0
28728,28734885000,46,0,0
28729,28735885000,40,0,0
28730,28736885000,-38,1,1
28731,28737885000,38,0,0
28732,28738885000,-40,1,1
28733,28739885000,-40,1,1
28734,28740885000,42,0,0
28735,28741885000,40,0,0
28736,28742885000,-40,1,1
28737,28743885000,40,0,0
28738,28744885000,46,0,0
28739,28745885000,48,0,0
28740,28746885000,46,0,0
28741,28747885000,40,0,0
28742,28748885000,-38,1,1
28743,28749885000,38,0,0
28744,28750885000,-38,1,1
28745,28751885000,40,0,0
28746,28752885000,46,0,0
28747,28753885000,46,0,0
28748,28754885000,40,0,0
28749,28755885000,-40,1,1
28750,28756885000,40,0,0
28751,28757885000,46,0,0
28752,28758885000,40,0,0
28753,28759885000,-40,1,1
28754,28760885000,40,0,0
28755,28761885000,46,0,0
28756,28762885000,42,0,0
28757,28763885000,-42,1,1
28758,28764885000,-46,1,1
28759,28765885000,-46,1,1
28760,28766885000,-40,1,1
28761,28767885000,42,0,0
28762,28768885000,46,0,0
28763,28769885000,42,0,0
28764,28770885000,-42,1,1
28765,28771885000,-46,1,1
28766,28772885000,-40,1,1
28767,28773885000,42,0,0
28768,28774885000,46,0,0
28769,28775885000,42,0,0
28770,28776885000,-42,1,1
28771,28777885000,-46,1,1
28772,28778885000,-44,1,1
28773,28779885000,-40,1,1
28774,28780885000,42,0,0
28775,28781885000,46,0,0
28776,28782885000,48,0,0
28777,28783885000,46,0,0
28778,28784885000,42,0,0
28779,28785885000,-42,1,1
28780,28786885000,-46,1,1
28781,28787885000,-38,1,1
28782,28788885000,40,0,0
28783,28789885000,-40,1,1
28784,28790885000,-38,1,1
28785,28791885000,38,0,0
28786,28792885000,-38,1,1
28787,28793885000,40,0,0
28788,28794885000,40,0,0
28789,28795885000,-40,1,1
28790,28796885000,40,0,0
28791,28797885000,46,0,0
28792,28798885000,40,0,0
28793,28799885000,-36,1,1
28794,28800885000,36,0,0
28795,28801885000,-36,1,1
28796,28802885000,40,0,0
28797,28803885000,46,0,0
28798,28804885000,46,0,0
