"rx_index","time_ns","softOut"
"41429","41435885000","46"
"41430","41436885000","46"
"41431","41437885000","46"
"41432","41438885000","46"
"41433","41439885000","42"
"41434","41440885000","-38"
"41435","41441885000","38"
"41436","41442885000","46"
"41437","41443885000","46"
"41438","41444885000","46"
"41439","41445885000","42"
"41440","41446885000","-38"
"41441","41447885000","38"
"41442","41448885000","44"
"41443","41449885000","-44"
"41444","41450885000","-36"
"41445","41451885000","36"
"41446","41452885000","-34"
"41447","41453885000","36"
"41448","41454885000","-34"
"41449","41455885000","36"
"41450","41456885000","-40"
"41451","41457885000","-36"
"41452","41458885000","36"
"41453","41459885000","-42"
"41454","41460885000","-46"
"41455","41461885000","-36"
"41456","41462885000","36"
"41457","41463885000","-36"
"41458","41464885000","38"
"41459","41465885000","44"
"41460","41466885000","46"
"41461","41467885000","44"
"41462","41468885000","40"
"41463","41469885000","-34"
"41464","41470885000","36"
"41465","41471885000","-34"
"41466","41472885000","36"
"41467","41473885000","-40"
"41468","41474885000","-46"
"41469","41475885000","-46"
"41470","41476885000","-36"
"41471","41477885000","36"
"41472","41478885000","-34"
"41473","41479885000","36"
"41474","41480885000","-34"
"41475","41481885000","36"
"41476","41482885000","-34"
"41477","41483885000","36"
"41478","41484885000","-40"
"41479","41485885000","-38"
"41480","41486885000","38"
"41481","41487885000","44"
"41482","41488885000","40"
"41483","41489885000","-36"
"41484","41490885000","38"
"41485","41491885000","44"
"41486","41492885000","-44"
"41487","41493885000","-36"
"41488","41494885000","36"
"41489","41495885000","-42"
"41490","41496885000","-38"
"41491","41497885000","38"
"41492","41498885000","40"
"41493","41499885000","-34"
"41494","41500885000","36"
"41495","41501885000","-34"
"41496","41502885000","36"
"41497","41503885000","-34"
"41498","41504885000","36"
"41499","41505885000","-34"
"41500","41506885000","36"
"41501","41507885000","-34"
"41502","41508885000","36"
"41503","41509885000","-40"
"41504","41510885000","-46"
"41505","41511885000","-36"
"41506","41512885000","36"
"41507","41513885000","-40"
"41508","41514885000","-46"
"41509","41515885000","-36"
"41510","41516885000","36"
"41511","41517885000","42"
"41512","41518885000","-36"
"41513","41519885000","36"
"41514","41520885000","-36"
"41515","41521885000","38"
"41516","41522885000","46"
"41517","41523885000","46"
"41518","41524885000","46"
"41519","41525885000","44"
"41520","41526885000","-44"
"41521","41527885000","-36"
"41522","41528885000","36"
"41523","41529885000","-42"
"41524","41530885000","-36"
"41525","41531885000","36"
"41526","41532885000","-40"
"41527","41533885000","-38"
"41528","41534885000","38"
"41529","41535885000","46"
"41530","41536885000","46"
"41531","41537885000","44"
"41532","41538885000","-44"
"41533","41539885000","-46"
"41534","41540885000","-36"
"41535","41541885000","36"
"41536","41542885000","-36"
"41537","41543885000","38"
"41538","41544885000","46"
"41539","41545885000","46"
"41540","41546885000","44"
"41541","41547885000","42"
"41542","41548885000","-42"
"41543","41549885000","-46"
"41544","41550885000","-46"
"41545","41551885000","-46"
"41546","41552885000","-38"
"41547","41553885000","38"
"41548","41554885000","46"
"41549","41555885000","44"
"41550","41556885000","40"
"41551","41557885000","-36"
"41552","41558885000","38"
"41553","41559885000","44"
"41554","41560885000","46"
"41555","41561885000","44"
"41556","41562885000","40"
"41557","41563885000","-36"
"41558","41564885000","38"
"41559","41565885000","44"
"41560","41566885000","46"
"41561","41567885000","42"
"41562","41568885000","-36"
"41563","41569885000","36"
"41564","41570885000","-34"
"41565","41571885000","36"
"41566","41572885000","-34"
"41567","41573885000","36"
"41568","41574885000","-36"
"41569","41575885000","38"
"41570","41576885000","40"
"41571","41577885000","-34"
"41572","41578885000","36"
"41573","41579885000","-40"
"41574","41580885000","-46"
"41575","41581885000","-36"
"41576","41582885000","36"
"41577","41583885000","-36"
"41578","41584885000","38"
"41579","41585885000","42"
"41580","41586885000","-36"
"41581","41587885000","36"
"41582","41588885000","-36"
"41583","41589885000","38"
"41584","41590885000","44"
"41585","41591885000","40"
"41586","41592885000","-34"
"41587","41593885000","36"
"41588","41594885000","-34"
"41589","41595885000","36"
"41590","41596885000","-36"
"41591","41597885000","38"
"41592","41598885000","40"
"41593","41599885000","-36"
"41594","41600885000","38"
"41595","41601885000","46"
"41596","41602885000","44"
"41597","41603885000","40"
"41598","41604885000","-34"
"41599","41605885000","36"
"41600","41606885000","-40"
"41601","41607885000","-46"
"41602","41608885000","-46"
"41603","41609885000","-46"
"41604","41610885000","-38"
"41605","41611885000","38"
"41606","41612885000","44"
"41607","41613885000","40"
"41608","41614885000","-36"
"41609","41615885000","38"
"41610","41616885000","40"
"41611","41617885000","-36"
"41612","41618885000","38"
"41613","41619885000","44"
"41614","41620885000","40"
"41615","41621885000","-34"
"41616","41622885000","36"
"41617","41623885000","-36"
"41618","41624885000","38"
"41619","41625885000","44"
"41620","41626885000","40"
"41621","41627885000","-36"
"41622","41628885000","38"
"41623","41629885000","40"
"41624","41630885000","-34"
"41625","41631885000","36"
"41626","41632885000","-34"
"41627","41633885000","36"
"41628","41634885000","-40"
"41629","41635885000","-36"
"41630","41636885000","36"
"41631","41637885000","-40"
"41632","41638885000","-46"
"41633","41639885000","-36"
"41634","41640885000","36"
"41635","41641885000","42"
"41636","41642885000","-36"
"41637","41643885000","36"
"41638","41644885000","-40"
"41639","41645885000","-36"
"41640","41646885000","36"
"41641","41647885000","-42"
"41642","41648885000","-46"
"41643","41649885000","-38"
"41644","41650885000","38"
"41645","41651885000","42"
"41646","41652885000","-42"
"41647","41653885000","-46"
"41648","41654885000","-36"
"41649","41655885000","36"
"41650","41656885000","-40"
"41651","41657885000","-46"
"41652","41658885000","-46"
"41653","41659885000","-36"
"41654","41660885000","36"
"41655","41661885000","-36"
"41656","41662885000","38"
"41657","41663885000","44"
"41658","41664885000","46"
"41659","41665885000","44"
"41660","41666885000","-44"
"41661","41667885000","-46"
"41662","41668885000","-46"
"41663","41669885000","-46"
"41664","41670885000","-36"
"41665","41671885000","36"
"41666","41672885000","-40"
"41667","41673885000","-46"
"41668","41674885000","-36"
"41669","41675885000","36"
"41670","41676885000","-34"
"41671","41677885000","36"
"41672","41678885000","-40"
"41673","41679885000","-36"
"41674","41680885000","36"
"41675","41681885000","-34"
"41676","41682885000","36"
"41677","41683885000","-36"
"41678","41684885000","38"
"41679","41685885000","42"
"41680","41686885000","-42"
"41681","41687885000","-46"
"41682","41688885000","-36"
"41683","41689885000","36"
"41684","41690885000","-34"
"41685","41691885000","36"
"41686","41692885000","-36"
"41687","41693885000","38"
"41688","41694885000","44"
"41689","41695885000","42"
"41690","41696885000","-42"
"41691","41697885000","-38"
"41692","41698885000","38"
"41693","41699885000","40"
"41694","41700885000","-36"
"41695","41701885000","38"
"41696","41702885000","42"
"41697","41703885000","-42"
"41698","41704885000","-46"
"41699","41705885000","-36"
"41700","41706885000","36"
"41701","41707885000","-36"
"41702","41708885000","38"
"41703","41709885000","44"
"41704","41710885000","42"
"41705","41711885000","-42"
"41706","41712885000","-38"
"41707","41713885000","38"
"41708","41714885000","42"
"41709","41715885000","-42"
"41710","41716885000","-46"
"41711","41717885000","-36"
"41712","41718885000","36"
"41713","41719885000","-40"
"41714","41720885000","-46"
"41715","41721885000","-36"
"41716","41722885000","36"
"41717","41723885000","40"
"41718","41724885000","-34"
"41719","41725885000","36"
"41720","41726885000","-40"
"41721","41727885000","-36"
"41722","41728885000","36"
"41723","41729885000","46"
"41724","41730885000","44"
"41725","41731885000","40"
"41726","41732885000","-34"
"41727","41733885000","36"
"41728","41734885000","-36"
"41729","41735885000","38"
"41730","41736885000","46"
"41731","41737885000","44"
"41732","41738885000","-44"
"41733","41739885000","-46"
"41734","41740885000","-46"
"41735","41741885000","-46"
"41736","41742885000","-36"
"41737","41743885000","36"
"41738","41744885000","-34"
"41739","41745885000","36"
"41740","41746885000","-40"
"41741","41747885000","-46"
"41742","41748885000","-46"
"41743","41749885000","-46"
"41744","41750885000","-46"
"41745","41751885000","-36"
"41746","41752885000","36"
"41747","41753885000","40"
"41748","41754885000","-34"
"41749","41755885000","36"
"41750","41756885000","-40"
"41751","41757885000","-46"
"41752","41758885000","-38"
"41753","41759885000","38"
"41754","41760885000","42"
"41755","41761885000","-42"
"41756","41762885000","-46"
"41757","41763885000","-38"
"41758","41764885000","38"
"41759","41765885000","40"
"41760","41766885000","-36"
"41761","41767885000","38"
"41762","41768885000","46"
"41763","41769885000","46"
"41764","41770885000","44"
"41765","41771885000","-44"
"41766","41772885000","-46"
"41767","41773885000","-46"
"41768","41774885000","-46"
"41769","41775885000","-46"
"41770","41776885000","-46"
"41771","41777885000","-46"
"41772","41778885000","-46"
"41773","41779885000","-46"
"41774","41780885000","-46"
"41775","41781885000","-36"
"41776","41782885000","36"
"41777","41783885000","40"
"41778","41784885000","-36"
"41779","41785885000","38"
"41780","41786885000","44"
"41781","41787885000","-44"
"41782","41788885000","-46"
"41783","41789885000","-36"
"41784","41790885000","36"
"41785","41791885000","-42"
"41786","41792885000","-46"
"41787","41793885000","-38"
"41788","41794885000","38"
"41789","41795885000","42"
"41790","41796885000","-42"
"41791","41797885000","-36"
"41792","41798885000","36"
"41793","41799885000","-36"
"41794","41800885000","38"
"41795","41801885000","40"
"41796","41802885000","-34"
"41797","41803885000","36"
"41798","41804885000","-36"
"41799","41805885000","38"
"41800","41806885000","40"
"41801","41807885000","-36"
"41802","41808885000","38"
"41803","41809885000","46"
"41804","41810885000","46"
"41805","41811885000","46"
"41806","41812885000","46"
"41807","41813885000","46"
"41808","41814885000","46"
"41809","41815885000","46"
"41810","41816885000","46"
"41811","41817885000","44"
"41812","41818885000","40"
"41813","41819885000","-36"
"41814","41820885000","38"
"41815","41821885000","42"
"41816","41822885000","-42"
"41817","41823885000","-36"
"41818","41824885000","36"
"41819","41825885000","-34"
"41820","41826885000","36"
"41821","41827885000","-34"
"41822","41828885000","36"
"41823","41829885000","-40"
"41824","41830885000","-36"
"41825","41831885000","36"
"41826","41832885000","-40"
"41827","41833885000","-36"
"41828","41834885000","36"
"41829","41835885000","-36"
"41830","41836885000","38"
"41831","41837885000","44"
"41832","41838885000","-44"
"41833","41839885000","-36"
"41834","41840885000","36"
"41835","41841885000","44"
"41836","41842885000","40"
"41837","41843885000","-36"
"41838","41844885000","38"
"41839","41845885000","44"
"41840","41846885000","44"
"41841","41847885000","40"
"41842","41848885000","-36"
"41843","41849885000","38"
"41844","41850885000","40"
"41845","41851885000","-36"
"41846","41852885000","38"
"41847","41853885000","40"
"41848","41854885000","-36"
"41849","41855885000","38"
"41850","41856885000","40"
"41851","41857885000","-36"
"41852","41858885000","38"
"41853","41859885000","46"
"41854","41860885000","44"
"41855","41861885000","42"
"41856","41862885000","-42"
"41857","41863885000","-38"
"41858","41864885000","38"
"41859","41865885000","44"
"41860","41866885000","42"
"41861","41867885000","-42"
"41862","41868885000","-38"
"41863","41869885000","38"
"41864","41870885000","46"
"41865","41871885000","44"
"41866","41872885000","-44"
"41867","41873885000","-46"
"41868","41874885000","-46"
"41869","41875885000","-38"
"41870","41876885000","38"
"41871","41877885000","44"
"41872","41878885000","42"
"41873","41879885000","-42"
"41874","41880885000","-46"
"41875","41881885000","-38"
"41876","41882885000","38"
"41877","41883885000","46"
"41878","41884885000","46"
"41879","41885885000","44"
"41880","41886885000","-44"
"41881","41887885000","-36"
"41882","41888885000","36"
"41883","41889885000","40"
"41884","41890885000","-34"
"41885","41891885000","36"
"41886","41892885000","-40"
"41887","41893885000","-46"
"41888","41894885000","-46"
"41889","41895885000","-46"
"41890","41896885000","-36"
"41891","41897885000","36"
"41892","41898885000","44"
"41893","41899885000","42"
"41894","41900885000","-42"
"41895","41901885000","-46"
"41896","41902885000","-46"
"41897","41903885000","-46"
"41898","41904885000","-36"
"41899","41905885000","36"
"41900","41906885000","-40"
"41901","41907885000","-36"
"41902","41908885000","36"
"41903","41909885000","-34"
"41904","41910885000","36"
"41905","41911885000","-40"
"41906","41912885000","-36"
"41907","41913885000","36"
"41908","41914885000","-34"
"41909","41915885000","36"
"41910","41916885000","-36"
"41911","41917885000","38"
"41912","41918885000","40"
"41913","41919885000","-34"
"41914","41920885000","36"
"41915","41921885000","-36"
"41916","41922885000","38"
"41917","41923885000","44"
"41918","41924885000","46"
"41919","41925885000","46"
"41920","41926885000","46"
"41921","41927885000","44"
"41922","41928885000","40"
"41923","41929885000","-34"
"41924","41930885000","36"
"41925","41931885000","-40"
"41926","41932885000","-38"
"41927","41933885000","38"
"41928","41934885000","40"
"41929","41935885000","-34"
"41930","41936885000","36"
"41931","41937885000","-36"
"41932","41938885000","38"
"41933","41939885000","44"
"41934","41940885000","-44"
"41935","41941885000","-36"
"41936","41942885000","36"
"41937","41943885000","46"
"41938","41944885000","44"
"41939","41945885000","-44"
"41940","41946885000","-46"
"41941","41947885000","-36"
"41942","41948885000","36"
"41943","41949885000","40"
"41944","41950885000","-36"
"41945","41951885000","38"
"41946","41952885000","44"
"41947","41953885000","-44"
